id,account_name,hostname,domain,ip,equipment_type,os,last_update
73683,user123,data-server-19,example.com,145.101.90.10,сервер,Windows 10 Pro,2023-11-17
98864,user123,web-server-7,business.org,145.101.90.8,брандмауэр,Windows 10 Pro,2023-11-17
63918,guest,web-server-70,networking.net,145.101.90.2,переключатель,Ubuntu 20.04,2023-11-18
44413,user123,db-server-88,example.com,145.101.90.3,сервер,Cisco IOS,2023-11-17
14111,operator,db-server-73,business.org,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-15
21146,user123,web-server-29,example.com,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-16
57875,dbadmin,web-server-1,business.org,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-17
24227,developer,data-server-18,example.com,145.101.90.1,переключатель,Red Hat Enterprise 8,2023-11-15
63442,operator,db-server-55,internal.net,145.101.90.1,брандмауэр,Red Hat Enterprise 8,2023-11-18
90759,user123,db-server-77,example.com,145.101.90.3,маршрутизатор,Windows 10 Pro,2023-11-15
71483,user123,web-server-71,example.com,145.101.90.3,брандмауэр,Red Hat Enterprise 8,2023-11-15
63317,consultant,proxy-server-86,business.org,145.101.90.4,маршрутизатор,Cisco IOS,2023-11-17
74567,user123,web-server-40,services.io,145.101.90.3,сервер,Ubuntu 20.04,2023-11-18
84588,operator,web-server-64,example.com,145.101.90.1,брандмауэр,Red Hat Enterprise 8,2023-11-15
72875,consultant,db-server-19,internal.net,145.101.90.6,брандмауэр,Cisco IOS,2023-11-16
93341,dbadmin,web-server-15,example.com,145.101.90.5,переключатель,Windows 10 Pro,2023-11-15
39165,user123,web-server-29,example.com,145.101.90.4,брандмауэр,Ubuntu 20.04,2023-11-16
19467,operator,web-server-23,internal.net,145.101.90.3,сервер,Ubuntu 20.04,2023-11-18
21399,operator,db-server-25,example.com,145.101.90.4,маршрутизатор,Red Hat Enterprise 8,2023-11-16
78358,user123,web-server-59,example.com,145.101.90.6,переключатель,Red Hat Enterprise 8,2023-11-15
92598,developer,mail-server-60,example.com,145.101.90.1,переключатель,Windows Server 2022,2023-11-20
98124,operator,app-server-7,internal.net,145.101.90.1,переключатель,Ubuntu 20.04,2023-11-17
68443,manager,db-server-80,mycompany.ru,145.101.90.1,брандмауэр,Ubuntu 20.04,2023-11-15
94975,user123,mail-server-85,business.org,145.101.90.3,сервер,Ubuntu 20.04,2023-11-16
80523,user123,proxy-server-19,networking.net,145.101.90.4,переключатель,Red Hat Enterprise 8,2023-11-15
99362,consultant,data-server-53,internal.net,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-19
64295,user123,web-server-93,internal.net,145.101.90.7,рабочая станция,Ubuntu 20.04,2023-11-14
88739,user123,web-server-79,example.com,145.101.90.9,брандмауэр,Red Hat Enterprise 8,2023-11-14
75250,admin,mail-server-32,example.com,145.101.90.1,брандмауэр,Red Hat Enterprise 8,2023-11-17
53759,dbadmin,mail-server-77,mycompany.ru,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-16
24123,user123,mail-server-94,mycompany.ru,145.101.90.3,брандмауэр,Cisco IOS,2023-11-18
65968,user123,web-server-44,example.com,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-17
90253,consultant,mail-server-69,internal.net,145.101.90.3,сервер,Ubuntu 20.04,2023-11-16
35179,operator,proxy-server-12,mycompany.ru,145.101.90.1,брандмауэр,Ubuntu 20.04,2023-11-17
42434,consultant,db-server-54,business.org,145.101.90.3,сервер,Cisco IOS,2023-11-15
65154,user123,db-server-7,clouding.space,145.101.90.1,маршрутизатор,Red Hat Enterprise 8,2023-11-17
92456,user123,web-server-4,networking.net,145.101.90.2,маршрутизатор,Ubuntu 20.04,2023-11-19
85554,manager,data-server-47,mycompany.ru,145.101.90.5,переключатель,Red Hat Enterprise 8,2023-11-15
73749,user123,web-server-76,mycompany.ru,145.101.90.2,рабочая станция,Red Hat Enterprise 8,2023-11-14
41147,user123,db-server-5,clouding.space,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-11-17
11538,manager,web-server-12,business.org,145.101.90.3,сервер,Ubuntu 20.04,2023-11-15
78767,dbadmin,db-server-11,clouding.space,145.101.90.2,маршрутизатор,Red Hat Enterprise 8,2023-11-17
78841,operator,web-server-27,business.org,145.101.90.5,рабочая станция,Ubuntu 20.04,2023-11-16
32832,developer,proxy-server-83,mycompany.ru,145.101.90.3,брандмауэр,Red Hat Enterprise 8,2023-11-16
53165,user123,proxy-server-70,networking.net,145.101.90.8,сервер,Cisco IOS,2023-11-17
49229,user123,proxy-server-37,business.org,145.101.90.3,сервер,Windows 10 Pro,2023-11-16
47719,user123,data-server-22,business.org,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-16
24192,dbadmin,db-server-3,example.com,145.101.90.3,переключатель,Cisco IOS,2023-11-15
61189,guest,db-server-27,example.com,145.101.90.3,переключатель,Ubuntu 20.04,2023-11-14
62319,operator,db-server-9,networking.net,145.101.90.4,переключатель,Red Hat Enterprise 8,2023-11-16
84139,user123,mail-server-19,example.com,145.101.90.9,переключатель,Cisco IOS,2023-11-15
63389,operator,db-server-83,internal.net,145.101.90.9,маршрутизатор,Ubuntu 20.04,2023-11-17
67685,user123,proxy-server-10,example.com,145.101.90.3,сервер,Ubuntu 20.04,2023-11-16
23652,consultant,db-server-71,example.com,145.101.90.2,переключатель,Windows 10 Pro,2023-11-16
33137,admin,mail-server-75,internal.net,145.101.90.3,маршрутизатор,Windows 10 Pro,2023-11-17
64821,operator,data-server-83,example.com,145.101.90.1,сервер,Ubuntu 20.04,2023-11-15
43506,developer,web-server-52,business.org,145.101.90.1,брандмауэр,Windows 10 Pro,2023-11-15
70251,user123,backup-server-6,business.org,145.101.90.3,сервер,Cisco IOS,2023-11-15
82138,user123,web-server-66,example.com,145.101.90.1,сервер,Cisco IOS,2023-11-14
28143,user123,db-server-65,clouding.space,145.101.90.4,сервер,Cisco IOS,2023-11-14
60325,dbadmin,web-server-57,clouding.space,145.101.90.1,маршрутизатор,Red Hat Enterprise 8,2023-11-16
98204,user123,data-server-82,business.org,145.101.90.3,переключатель,Cisco IOS,2023-11-16
60281,user123,web-server-10,networking.net,145.101.90.10,маршрутизатор,Ubuntu 20.04,2023-11-20
74869,user123,web-server-71,internal.net,145.101.90.2,сервер,Cisco IOS,2023-11-16
82245,operator,web-server-97,example.com,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-19
16703,user123,web-server-44,business.org,145.101.90.3,переключатель,Red Hat Enterprise 8,2023-11-15
84033,dbadmin,db-server-11,mycompany.ru,145.101.90.1,переключатель,Cisco IOS,2023-11-15
18683,operator,proxy-server-92,internal.net,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-14
26189,manager,file-server-42,clouding.space,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-19
61044,dbadmin,mail-server-86,internal.net,145.101.90.3,переключатель,Red Hat Enterprise 8,2023-11-17
97557,operator,db-server-12,example.com,145.101.90.1,брандмауэр,Windows 10 Pro,2023-11-17
95275,user123,proxy-server-89,example.com,145.101.90.5,переключатель,Red Hat Enterprise 8,2023-11-15
23812,manager,web-server-14,services.io,145.101.90.3,брандмауэр,Cisco IOS,2023-11-15
96382,admin,web-server-82,example.com,145.101.90.1,маршрутизатор,Red Hat Enterprise 8,2023-11-17
20366,user123,mail-server-49,services.io,145.101.90.8,рабочая станция,Ubuntu 20.04,2023-11-17
91428,dbadmin,db-server-23,internal.net,145.101.90.5,сервер,Red Hat Enterprise 8,2023-11-14
95833,consultant,mail-server-56,clouding.space,145.101.90.2,маршрутизатор,Red Hat Enterprise 8,2023-11-18
45077,manager,mail-server-57,example.com,145.101.90.1,брандмауэр,Cisco IOS,2023-11-14
78924,admin,proxy-server-73,example.com,145.101.90.6,сервер,Windows 10 Pro,2023-11-16
41606,operator,db-server-3,business.org,145.101.90.10,сервер,Ubuntu 20.04,2023-11-16
97535,user123,proxy-server-32,example.com,145.101.90.1,маршрутизатор,Cisco IOS,2023-11-17
87701,user123,web-server-76,example.com,145.101.90.1,маршрутизатор,Cisco IOS,2023-11-15
59154,user123,web-server-53,mycompany.ru,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-15
67440,consultant,app-server-80,example.com,145.101.90.9,маршрутизатор,Red Hat Enterprise 8,2023-11-18
39706,user123,db-server-83,example.com,145.101.90.1,переключатель,Red Hat Enterprise 8,2023-11-17
91981,tester,backup-server-26,internal.net,145.101.90.4,брандмауэр,Red Hat Enterprise 8,2023-11-17
89098,user123,web-server-4,networking.net,145.101.90.4,сервер,Windows Server 2022,2023-11-16
44855,dbadmin,db-server-40,services.io,145.101.90.1,брандмауэр,Ubuntu 20.04,2023-11-13
23753,guest,test-server-55,example.com,145.101.90.1,рабочая станция,Red Hat Enterprise 8,2023-11-14
85672,manager,web-server-88,example.com,145.101.90.2,переключатель,Windows 10 Pro,2023-11-17
82677,user123,web-server-49,mycompany.ru,145.101.90.2,сервер,Cisco IOS,2023-10-26
64568,tester,mail-server-72,internal.net,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-11-05
41209,user123,db-server-17,networking.net,145.101.90.7,переключатель,Cisco IOS,2023-11-17
81305,operator,file-server-71,internal.net,145.101.90.3,сервер,Windows Server 2022,2023-11-17
40647,consultant,db-server-67,clouding.space,145.101.90.10,маршрутизатор,Cisco IOS,2023-11-18
69777,consultant,mail-server-33,example.com,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-19
16532,manager,db-server-28,services.io,145.101.90.1,брандмауэр,Ubuntu 20.04,2023-11-17
28107,user123,web-server-32,mycompany.ru,145.101.90.5,маршрутизатор,Windows 10 Pro,2023-11-15
70818,user123,db-server-35,business.org,145.101.90.10,брандмауэр,Red Hat Enterprise 8,2023-11-17
83091,operator,web-server-97,example.com,145.101.90.6,маршрутизатор,Ubuntu 20.04,2023-11-16
52866,guest,db-server-20,internal.net,145.101.90.1,сервер,Ubuntu 20.04,2023-11-16
18704,user123,proxy-server-28,clouding.space,145.101.90.1,сервер,Cisco IOS,2023-11-19
68900,user123,proxy-server-42,example.com,145.101.90.3,сервер,Ubuntu 20.04,2023-11-16
11812,user123,db-server-95,example.com,145.101.90.10,сервер,Cisco IOS,2023-11-17
86471,user123,web-server-88,business.org,145.101.90.3,переключатель,Windows 10 Pro,2023-11-17
63633,developer,web-server-55,networking.net,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-15
22499,operator,web-server-56,example.com,145.101.90.2,брандмауэр,Cisco IOS,2023-11-15
84459,user123,db-server-96,example.com,145.101.90.4,переключатель,Cisco IOS,2023-11-17
46538,user123,proxy-server-66,example.com,145.101.90.2,сервер,Ubuntu 20.04,2023-11-14
73748,consultant,db-server-54,mycompany.ru,145.101.90.10,маршрутизатор,Red Hat Enterprise 8,2023-11-15
67628,operator,db-server-39,internal.net,145.101.90.3,сервер,Ubuntu 20.04,2023-11-19
26995,user123,proxy-server-56,example.com,145.101.90.4,брандмауэр,Cisco IOS,2023-11-17
33852,user123,web-server-37,networking.net,145.101.90.1,переключатель,Ubuntu 20.04,2023-11-14
17717,user123,data-server-55,business.org,145.101.90.5,брандмауэр,Cisco IOS,2023-11-17
10870,consultant,web-server-95,example.com,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-14
16508,operator,app-server-88,clouding.space,145.101.90.1,переключатель,Cisco IOS,2023-11-18
79384,admin,db-server-45,internal.net,145.101.90.3,брандмауэр,Cisco IOS,2023-11-05
98609,user123,db-server-20,mycompany.ru,145.101.90.3,маршрутизатор,Windows Server 2022,2023-11-10
12272,user123,app-server-29,clouding.space,145.101.90.1,сервер,Cisco IOS,2023-11-15
62809,manager,web-server-67,internal.net,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-18
12879,user123,web-server-8,example.com,145.101.90.2,сервер,Red Hat Enterprise 8,2023-11-16
71613,dbadmin,web-server-46,business.org,145.101.90.10,переключатель,Ubuntu 20.04,2023-11-15
87862,operator,db-server-1,example.com,145.101.90.1,брандмауэр,Red Hat Enterprise 8,2023-11-18
81511,user123,data-server-83,clouding.space,145.101.90.3,сервер,Cisco IOS,2023-11-14
61608,user123,proxy-server-81,example.com,145.101.90.1,маршрутизатор,Windows Server 2022,2023-11-17
74634,user123,db-server-83,business.org,145.101.90.1,сервер,Cisco IOS,2023-11-16
77810,admin,mail-server-24,internal.net,145.101.90.3,брандмауэр,Ubuntu 20.04,2023-11-17
94144,operator,proxy-server-38,example.com,145.101.90.1,сервер,Cisco IOS,2023-11-14
27916,operator,mail-server-23,business.org,145.101.90.3,рабочая станция,Windows 10 Pro,2023-11-17
77673,user123,db-server-26,services.io,145.101.90.6,сервер,Windows 10 Pro,2023-11-16
41408,user123,mail-server-15,example.com,145.101.90.2,брандмауэр,Ubuntu 20.04,2023-11-14
10091,user123,web-server-44,business.org,145.101.90.3,брандмауэр,Ubuntu 20.04,2023-11-15
39654,analyst,proxy-server-7,internal.net,145.101.90.1,сервер,Ubuntu 20.04,2023-11-16
48211,tester,db-server-14,internal.net,145.101.90.3,переключатель,Ubuntu 20.04,2023-11-19
59649,dbadmin,web-server-17,example.com,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-11-19
71174,dbadmin,db-server-87,mycompany.ru,145.101.90.1,маршрутизатор,Windows 10 Pro,2023-11-18
16168,user123,db-server-67,clouding.space,145.101.90.2,сервер,Ubuntu 20.04,2023-11-17
24131,user123,proxy-server-32,internal.net,145.101.90.3,сервер,Cisco IOS,2023-11-11
85662,consultant,mail-server-82,mycompany.ru,145.101.90.1,сервер,Ubuntu 20.04,2023-11-17
86450,dbadmin,db-server-69,clouding.space,145.101.90.10,брандмауэр,Windows Server 2022,2023-11-20
22780,user123,mail-server-4,example.com,145.101.90.1,маршрутизатор,Cisco IOS,2023-11-16
86761,consultant,app-server-32,example.com,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-11-17
42759,operator,proxy-server-8,example.com,145.101.90.4,сервер,Cisco IOS,2023-11-16
67653,user123,app-server-17,networking.net,145.101.90.1,сервер,Windows 10 Pro,2023-11-19
49121,dbadmin,mail-server-37,internal.net,145.101.90.2,маршрутизатор,Red Hat Enterprise 8,2023-11-17
84455,operator,data-server-36,example.com,145.101.90.1,маршрутизатор,Cisco IOS,2023-11-15
48847,user123,web-server-34,services.io,145.101.90.2,брандмауэр,Windows 10 Pro,2023-11-17
39423,user123,db-server-38,mycompany.ru,145.101.90.1,сервер,Windows Server 2022,2023-11-12
38992,dbadmin,mail-server-32,example.com,145.101.90.3,сервер,Ubuntu 20.04,2023-11-14
50376,consultant,mail-server-87,mycompany.ru,145.101.90.1,переключатель,Cisco IOS,2023-11-18
19759,user123,db-server-47,example.com,145.101.90.9,сервер,Red Hat Enterprise 8,2023-11-16
83832,dbadmin,proxy-server-55,business.org,145.101.90.6,брандмауэр,Windows 10 Pro,2023-11-09
61919,manager,db-server-81,business.org,145.101.90.10,сервер,Red Hat Enterprise 8,2023-11-15
25731,user123,data-server-99,example.com,145.101.90.5,сервер,Ubuntu 20.04,2023-11-15
54619,operator,mail-server-86,mycompany.ru,145.101.90.1,брандмауэр,Red Hat Enterprise 8,2023-11-15
57614,analyst,data-server-56,mycompany.ru,145.101.90.4,сервер,Cisco IOS,2023-11-17
92564,operator,data-server-17,example.com,145.101.90.1,маршрутизатор,Red Hat Enterprise 8,2023-11-16
51977,consultant,web-server-27,internal.net,145.101.90.2,сервер,Windows 10 Pro,2023-11-18
40309,user123,mail-server-99,example.com,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-17
56159,operator,data-server-45,example.com,145.101.90.6,переключатель,Cisco IOS,2023-11-12
56168,guest,web-server-29,clouding.space,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-11-17
